clause_id,clause_type,contract_name,text,char_len
coc_027_818f0e,Change Of Control,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT.PDF,"In the event of a change in control of a Party, the other Party shall         have the right, upon written prior notice, to terminate this          Agreement.",158
coc_028_a1ec88,Change Of Control,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement.pdf,"For purposes of this Section 4.4, a ""Change of Control"" shall mean any transaction or series of related transactions that results in (including by way of merger or consolidation), or that is in connection with, the Village Media Company no longer being controlled (as defined in Section 1.2) by or under common control (as defined in Section 1.2) with HOFV.",357
coc_029_6bb32a,Change Of Control,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF","We will permit you or any Equity Owner named in the Addendum as of the Effective Date (or any transferee Equity Owner we subsequently approve) to engage in the Permitted Transfers set forth below if any such Permitted Transfer does not result in a change of Control of the Franchisee, the Hotel or the Hotel Site and: (a) the proposed transferee is not a Sanctioned Person or a Competitor; (b) you give us at least sixty (60) days' advance written notice of the proposed Permitted Transfer (including the identity and contact information for any proposed transferee and any other information we may require in order to review the proposed Permitted Transfer); (c) you pay to us a nonrefundable processing fee of Five Thousand Dollars ($5,000) with the Permitted Transfer request; (d) you follow our then-current procedure for processing Permitted Transfers; and (e) you execute any documents required by us for processing Permitted Transfers.",942
coc_030_17d910,Change Of Control,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.PDF,"No transfer of this Agreement by operation of law or change in Control of a party, including, without limitation, by merger, consolidation or sale or other transfer of equity interests, shall be considered an assignment for purposes of this Section 11.9.",254
coc_031_96261f,Change Of Control,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement.pdf,"An ""Ownership Change Event"" means: (x) the acquisition of 50% or more of Boxlot's equity or voting interests; (y) a merger or consolidation of Boxlot; or (z) the sale, exchange or transfer of all or substantially all of Boxlot's assets related to the Service.",259
coc_032_a71f1d,Change Of Control,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.pdf,"You may not permit the Franchised Business to be operated, managed, directed, or controlled by any other person without our prior written consent.",146
coc_033_79f839,Change Of Control,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.pdf,"In the event there is a change of Control of an Affiliate which terminates its status as an Affiliate of the party to this Agreement, and this Agreement has been assigned to such an Affiliate, this Agreement must be assigned back to the party within 6 months of the effective date of the change of Control.",306
coc_034_73df0e,Change Of Control,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT.PDF","In the event of a 'Change of Control' of Company, then if CONSULTANT's services are terminated without cause at any time within a twelve (12) month period following such Change of Control, CONSULTANT shall receive a termination fee equal to twelve (12) months compensation hereunder at the then current monthly rate, including any stock compensation.",350
coc_035_14b048,Change Of Control,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC..PDF","In the event of the merger or consolidation of the Company with any other entity, Nantz Communications shall have the right to terminate the Agreement by so notifying the Company in writing on or before sixty (60) days<omitted>after Nantz Communications has received notice of such merger or consolidation if and only if, by virtue of such merger or consolidation Nantz Communications or Nantz would be in default under or violating any provisions of any agreement to which he or it is subject entered into prior to June 1, 1994.",529
coc_036_e6feeb,Change Of Control,"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF","Principals must not, without our prior written consent, transfer, pledge, and/or otherwise encumber their interest in you.",122
coc_037_fcaa1e,Change Of Control,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.pdf,"In the event that     8.2.1 one Party is in breach of its obligations hereunder and fails to cure such breach within ten (10) Business Days following the other  Party's written notice thereof, then the non-breaching Party may terminate this Agreement;     8.2.2 one Party enters into a bankruptcy process, Party B's shareholder or equity structure changes (not including changes to Party B's  shareholder or equity structure due to the Exclusive Call Option Agreement and Equity Pledge Agreement dated between  Party B, Phoenix Online and other relevant parties), or one Party ceases its business operation, then the other Party may send  a written notice of termination to such Party and this Agreement shall terminate as of the date on which such written notice is  served to such Party",788
coc_038_853bbb,Change Of Control,HfEnterprisesInc_20191223_S-1_EX-10.22_11931299_EX-10.22_Development Agreement.pdf,"The rights of Developer under this Agreement shall immediately cease and be terminated upon the sale or transfer of no less than a majority of, or a controlling interest in or over, the voting capital or ownership capital of Developer unless an assignment of such rights pursuant to such sale or transfer has been previously approved in writing by DSS.",352
coc_039_361eaa,Change Of Control,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT.PDF","The provisions of Sections 1, 2, and 3 of this Agreement shall automatically terminate upon the occurrence of a Change of Control transaction (as defined below) involving the Company if the acquiring or counter-party to the Change of Control transaction has conditioned the closing of the transaction on the termination of such sections; provided, however, that the Company shall not directly or indirectly, propose, seek, encourage or otherwise influence such acquiring or counter-party to the Change of Control transaction to condition the closing of such transaction on the termination of Sections 1, 2, and 3 of this Agreement; and<omitted>(ii) For purposes of this Agreement, a ""Change of Control"" transaction shall be deemed to have taken place if (1) any person is or becomes a beneficial owner, directly or indirectly, of securities of the Company representing more than 50% of the equity interests and voting power of the Company's then outstanding equity securities or (2) the Company enters into a stock-for-stock transaction whereby immediately after the consummation of the transaction the Company's stockholders retain less than 50% of the equity interests and voting power of the surviving entity's then outstanding equity securities.",1249
coc_040_b161d8,Change Of Control,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,"For the avoidance of doubt, in no event shall this Agreement be transferred, delegated, or assigned by a party (by operation of law, Change of Control, or otherwise) to a third party unless the applicable portions of the License Agreement are also transferred to such third party.",280
coc_041_1ab55d,Change Of Control,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT.PDF,"If as a result of the Change of Control Event such party is merged into the Buyer (other than if the Buyer is formed or created for the purpose of the Change of Control Event) or another Person (other than if such Person is formed or created for the purpose of the Change of Control Event or if such Person is a then-<omitted>current Affiliate of such party) or otherwise does not remain a separate, independent legal entity (except if such party is merged into another Person, where such Person was formed or created for the purpose of the Change of Control Event or where such Person is a then-current Affiliate of such party), then (i) the license rights granted to such party under Article II shall be limited to the operation of the business and the products, systems, and services (including Smart Sensing Network Equipment and Public Safety LTE Smartphone Devices, as applicable) of such party existing as of the effective date of the Change of Control Event and Derivative Works and natural evolutions thereof (but, in all cases, with respect to such license rights, subject to Section 2.1(e) or Section 2.2(e), as applicable), and (ii) no rights or licenses granted to such party under Article II may be extended to the Buyer or any of its Affiliates existing immediately prior to the Change of Control Event in connection with any of its or their past, current, or future products, systems or services.",1412
coc_042_bdf71a,Change Of Control,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT.PDF,"DIALOG will have the right to terminate this Agreement immediately upon the issuance of written notice to ENERGOUS (A) if ENERGOUS undergoes a Change of Control involving a competitor of DIALOG, or (B) if ENERGOUS acquires, whether directly through a sale of assets or through a Change of Control transaction, any competitor of DIALOG (as reasonably determined by DIALOG). ENERGOUS will provide DIALOG with notice of any such Change of Control or acquisition within [***] after the closing thereof and DIALOG's right to terminate the Agreement will expire [***] after receipt of such notice.",591
coc_043_2a8a96,Change Of Control,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement.pdf,"This Agreement may be terminated by either Party upon [***] written notice to the other Party in the event that the other Party undergoes a Change of Control; provided, however, that such termination notice shall only be effective if delivered within [***] after the later of the occurrence of such Change of Control or the date the Party undergoing the Change of Control delivers written notice thereof to the other Party.",423
